"Shot Through the Heart (The Cowboy Gangster, #1)"	C.J. Bishop	4.16	349	1431023827s/25309722	25309722-shot-through-the-heart

"Blood Feud (Drake Chronicles, #2)"	Alyxandra Harvey	4.13	12036	1312046167s/7234801	7234801-blood-feud

"Nauti Kisses: A Novella From Nauti and Wild (Nauti, #6)"	Lora Leigh	4.26	206	1411161812s/23252306	23252306-nauti-kisses

"Completion (The Kane Trilogy, #3.5)"	Stylo Fantome	4.34	3329	1421699674s/23570856	23570856-completion

Special Run	Lena Jo McCoy	4.69	13	1393519524s/20930771	20930771-special-run

"Mystery of the Ivory Charm (Nancy Drew Mystery Stories, #13)"	Carolyn Keene	3.84	5546	1459356935s/860559	860559.Mystery_of_the_Ivory_Charm

"Carrie: Heart of Courage (Hearts and Dreams, #4)"	Cameron Dokey	4.14	122	1444629135s/565836	565836.Carrie

"Dawn of the Arcana, Vol. 01 (Dawn of the Arcana, #1)"	Rei Tí´ä‰åí‚Œma	4.17	6958	1347465576s/11029842	11029842-dawn-of-the-arcana-vol-01

"TRICENT Commissioning (TRICENT, #1)"	Alyson Santos	4.93	14	1456080926s/29238350	29238350-tricent-commissioning

"The Final Eclipse (Daughters of the Moon, #13)"	Lynne Ewing	4.02	2061	1190770537s/1020421	1020421.The_Final_Eclipse

"The Forging of the Modern State: Early Industrial Britain, 1783-1870"	Eric J. Evans	3.59	22	1190667892s/1943670	1943670.The_Forging_of_the_Modern_State

"Rome (Marked Men, #3)"	Jay Crownover	4.23	24943	1378491674s/17798233	17798233-rome

"One Fish, Two Fish, Red Fish, Blue Fish"	Dr. Seuss	4.11	115925	1165640023s/7770	7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish

"Goddess Boot Camp (Oh. My. Gods., #2)"	Tera Lynn Childs	3.9	10532	1436456399s/5927462	5927462-goddess-boot-camp

Speeches and Writings 1859-1865	Abraham Lincoln	4.41	477	1347331164s/4645107	4645107-speeches-and-writings-1859-1865

"Wolf Unbound (Cascadia Wolves, #4)"	Lauren Dane	4.12	1860	1389273119s/3878183	3878183-wolf-unbound

The Fool and the Trickster	Paul V.A. Williams	5	2	0	17343346-the-fool-and-the-trickster

"Love or Friendship 2 (Love or Friendship, #2)"	Pet Torres	4.88	8	1363905006s/16090627	16090627-love-or-friendship-2

"Wonder Woman, Vol. 1: Gods and Mortals"	George Pérez	4.06	1311	1298554521s/167115	167115.Wonder_Woman_Vol_1

"Scott Pilgrim Vs. the Universe (Scott Pilgrim, #5)"	Bryan Lee O'Malley	4.33	22412	1348110908s/5989573	5989573-scott-pilgrim-vs-the-universe

"Rebirth (Aftertime, #2)"	Sophie Littlefield	3.86	1058	1305390308s/10322436	10322436-rebirth

Grand Avenue	Joy Fielding	3.79	1856	1437535284s/80697	80697.Grand_Avenue

La legiíén de los condenados	Sven Hassel	3.99	1895	1312992639s/12351500	12351500-la-legi-n-de-los-condenados

"The Companions (The Sundering, #1; Legend of Drizzt, #24)"	R.A. Salvatore	4.31	4205	1372353196s/16142151	16142151-the-companions

"The Red Necklace (French Revolution, #1)"	Sally Gardner	3.79	6078	1215645062s/1948904	1948904.The_Red_Necklace

"Cat's Claw (Calliope Reaper-Jones, #2)"	Amber Benson	3.61	1171	1259368520s/7182626	7182626-cat-s-claw

"Just William (Just William, #1)"	Richmal Crompton	4.01	3497	1177924430s/742811	742811.Just_William

"The Dragon Reborn (Wheel of Time, #3)"	Robert Jordan	4.22	147744	1437224137s/34897	34897.The_Dragon_Reborn

"Destined (House of Night, #9)"	P.C. Cast	4.04	58362	1406962311s/7933617	7933617-destined

"Gio (5th Street, #2)"	Elizabeth Reyes	4.02	4648	1330275410s/13501282	13501282-gio

"Plague of Angels (The Descended, #1)"	John Patrick Kennedy	3.57	687	1387059296s/19468216	19468216-plague-of-angels

"TimeRiders (TimeRiders, #1)"	Alex Scarrow	3.79	8496	1327957121s/6773432	6773432-timeriders

"Dr. Strangelove, or How I Learned to Stop Worrying and Love the Bomb"	Peter  George	3.86	285	1211999148s/3359180	3359180-dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb

"Born of Deception (Born of Illusion, #2)"	Teri Brown	3.41	553	1381486067s/17876228	17876228-born-of-deception

"The Isle of Blood (The Monstrumologist, #3)"	Rick Yancey	4.26	3068	1389393836s/9955669	9955669-the-isle-of-blood

"Mona Lisa Overdrive (Sprawl, #3)"	William Gibson	3.96	25006	1374778887s/154091	154091.Mona_Lisa_Overdrive

"A Civil Campaign (Vorkosigan Saga, #12)"	Lois McMaster Bujold	4.42	11233	1386924032s/61899	61899.A_Civil_Campaign

Agama-Agama Dunia	Michael Keene	3.96	53	1182605383s/1300270	1300270.Agama_Agama_Dunia

"Collide (Collide, #1)"	Shelly Crane	3.88	4853	1352764436s/11731782	11731782-collide

Magic of Thinking Big	David J. Schwartz	4.17	34170	1390364253s/383875	383875.Magic_of_Thinking_Big

"Nobody Does it Better (Gossip Girl, #7)"	Cecily von Ziegesar	3.64	9892	1348300180s/22191	22191.Nobody_Does_it_Better

"Surrender to Fate (Fate's Path, #1)"	Jacelyn Rye	4.05	331	1374599389s/18231367	18231367-surrender-to-fate

"If Tomorrow Comes (Tracy Whitney Series, #1)"	Sidney Sheldon	3.99	42679	1387733550s/14554	14554.If_Tomorrow_Comes

"The Adversary (Saga of Pliocene Exile, #4)"	Julian May	4.2	3977	1386922067s/41334	41334.The_Adversary

"Los tres nombres del lobo (Lobo, #1)"	Lola P. Nieva	4.5	709	1386939750s/19397283	19397283-los-tres-nombres-del-lobo

"Yotsuba&!, Vol. 03 (Yotsuba&! #3)"	Kiyohiko Azuma	4.53	3059	1346273194s/511239	511239.Yotsuba_Vol_03

"To Say Nothing of the Dog (Oxford Time Travel, #2)"	Connie Willis	4.13	22275	1436397341s/77773	77773.To_Say_Nothing_of_the_Dog

"Annihilate Me Vol. 4 (Annihilate Me, #4)"	Christina Ross	4.13	1192	1384148999s/18740603	18740603-annihilate-me-vol-4

One Week With Her	Biswanath Pati	3.51	51	1323682121s/12756638	12756638-one-week-with-her

"Love, in English (Love, in English, #1)"	Karina Halle	4.08	12106	1397332210s/21899546	21899546-love-in-english

"Missing Joseph (Inspector Lynley, #6)"	Elizabeth  George	3.95	7801	1326459397s/116687	116687.Missing_Joseph

"Cold Days (The Dresden Files, #14)"	Jim Butcher	4.5	56126	1345145377s/12216302	12216302-cold-days

"Burning Desire (Condemned Angels MC, #1)"	Heather    Leigh	3.91	1100	1394815863s/21461458	21461458-burning-desire

"Rise of the Billionaire (Legacy Collection, #5)"	Ruth Cardello	4.24	2140	1369059603s/17936734	17936734-rise-of-the-billionaire

"Drink Deep (Chicagoland Vampires, #5)"	Chloe Neill	4.12	21281	1296789716s/9815702	9815702-drink-deep

"The Haunted (The Hollow, #2)"	Jessica Verday	4.15	12431	1388458635s/7159016	7159016-the-haunted

"The Fall of Shane MacKade (The MacKade Brothers, #4)"	Nora Roberts	4.08	5668	1381076632s/396836	396836.The_Fall_of_Shane_MacKade

"The Anybodies (Anybodies, #1)"	N.E. Bode	3.97	2818	1348676237s/364662	364662.The_Anybodies

"Rise of the Evening Star (Fablehaven, #2)"	Brandon Mull	4.21	58272	1386633982s/784911	784911.Rise_of_the_Evening_Star

"Fading (Fading, #1)"	E.K. Blair	4.12	10149	1369442047s/17304237	17304237-fading

"Queen of the Dead (The Ghost and the Goth, #2)"	Stacey Kade	3.89	6493	1292644655s/9504214	9504214-queen-of-the-dead

"Beneath the Surface (The Emperor's Edge, #5.5)"	Lindsay Buroker	4.36	1384	1357747186s/17229437	17229437-beneath-the-surface

"Portrait of a Spy (Gabriel Allon, #11)"	Daniel Silva	4.23	16526	1301657569s/9975779	9975779-portrait-of-a-spy

"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity"	Mike Carey	3.78	14839	1327887253s/6471550	6471550-the-unwritten-vol-1

"Light of the World (Dave Robicheaux, #20)"	James Lee Burke	4	4053	1374599326s/16130228	16130228-light-of-the-world

"We, the Drowned"	Carsten Jensen	4.21	4228	1303518744s/7988467	7988467-we-the-drowned

"Redeeming Zorus (Cyborg Seduction, #6)"	Laurann Dohner	4.25	4862	1301941262s/10893175	10893175-redeeming-zorus

"Transparent (Transparent, #1)"	Natalie Whipple	3.76	2548	1350939760s/11973377	11973377-transparent

To Sail Beyond the Sunset	Robert A. Heinlein	3.86	9221	1440996170s/354	354.To_Sail_Beyond_the_Sunset

"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)"	Rachel Renée Russell	4.44	9981	1418103694s/16074748	16074748-tales-from-a-not-so-happy-heartbreaker

"Blood Red Horse (The de Granville Trilogy, #1)"	K.M. Grant	3.78	1480	1397927639s/398328	398328.Blood_Red_Horse

"The Gate of Gods (The Fall of Ile-Rien, #3)"	Martha Wells	4.15	728	1348777026s/343566	343566.The_Gate_of_Gods

"The Rising (Blue River Chronicles, #1)"	C.M. Meridian	3.92	26	1418344814s/23769683	23769683-the-rising

"The Passion of Patrick MacNeill (Sweet Home, Carolina, #2; MacNeill Brothers, #1)"	Virginia Kantra	3.85	1103	1386188980s/19185094	19185094-the-passion-of-patrick-macneill

"The Way of Kings (The Stormlight Archive, #1)"	Brandon Sanderson	4.62	125367	1436456720s/9647295	9647295-the-way-of-kings

"Dark Fire (The Last Dragon Chronicles, #5)"	Chris d'Lacey	4.11	5758	1341667428s/6793336	6793336-dark-fire

The Eternal Husband and Other Stories	Fyodor Dostoyevsky	4.14	1884	1320432015s/5686	5686.The_Eternal_Husband_and_Other_Stories

"Rest You Merry (Peter Shandy, #1)"	Charlotte MacLeod	4.02	1328	1326059535s/404874	404874.Rest_You_Merry

"Fast-Trapped (Fast-Track Trilogy, #2)"	Tracy Rozzlynn	4.19	138	1343844862s/15725708	15725708-fast-trapped

"The Strange Affair of Spring Heeled Jack (Burton & Swinburne, #1)"	Mark Hodder	3.68	5295	1327931939s/7293120	7293120-the-strange-affair-of-spring-heeled-jack

"Precursor (Foreigner, #4)"	C.J. Cherryh	4.18	2359	1316468743s/57065	57065.Precursor

"Ring of Bright Water (Ring of Bright Water, #1)"	Gavin Maxwell	4.12	1859	1180771277s/1075635	1075635.Ring_of_Bright_Water

"Horse Play (Saddle Club, #7)"	Bonnie Bryant	3.68	433	1178897324s/850390	850390.Horse_Play

"Seeker (Seeker, #1)"	Arwen Elys Dayton	3.25	3972	1412206608s/20911450	20911450-seeker

"A Voice in the Distance (Flynn Laukonen, #2)"	Tabitha Suzuma	4.27	386	1388216035s/3664164	3664164-a-voice-in-the-distance

"The Wounded Heart (Amish Quilt, #1)"	Adina Senft	4.15	414	1327939509s/10826662	10826662-the-wounded-heart

"Frost Kisses (Frost, #4)"	Kailin Gow	3.97	912	1327889546s/9704165	9704165-frost-kisses

í´í©éíïŒí´íŠí‚í†í´í©Œé í´íŠí‚éí´í©éíïéí´íŠí‚éí´í©Œéí´íŠí‚Œ±í´íŠí‚Œ© í´íŠí‚éí´í©éíïéí´í©éíïéí´íŠí‚Íí´í©ŒŒéí´í©Œéí´íŠí‚Œ© í´í©í‚Œí´í©Œé í´íŠí‚éí´í©éíïéí´íŠí‚éí´íŠí‚éí´í©Œéí´í©Œéí´íŠí‚Œ± í´íŠí‚éí´í©éíïéí´íŠí‚éí´íŠí‚íéí´íŠí‚éí´í©éíïéí´íŠí‚éí´íŠí‚éí´í©Œé	í´íŠí‚éí´í©éíïéí´íŠí‚éí´í©éíïé í´íŠí‚éí´í©éíïéí´í©éíïéí´íŠí‚éí´íŠí‚éí´í©éíïé	4.43	958	1256486965s/7045275	7045275

"Jessica's Snobby Club (Sweet Valley Kids, #26)"	Francine Pascal	3.74	73	1266821773s/2435804	2435804.Jessica_s_Snobby_Club

"Ghostgirl (Ghostgirl, #1)"	Tonya Hurley	3.29	13817	1442759570s/2508164	2508164.Ghostgirl

"The False Peace (Star Wars: Jedi Quest, #9)"	Jude Watson	3.93	609	1328869634s/359800	359800.The_False_Peace

"Treasure (Dirk Pitt, #9)"	Clive Cussler	3.91	10424	1314486012s/85737	85737.Treasure

"Don't Bite the Sun (Four-BEE, #1)"	Tanith Lee	4.17	453	1226805907s/974195	974195.Don_t_Bite_the_Sun

Fresh	Dennis Sharpe	4.44	25	1329901006s/11187936	11187936-fresh

"Bone: Quest for the Spark, Vol. 1"	Tom Sniegoski	4.33	9908	1328839457s/9366879	9366879-bone

"Blood Ties (Blood Ties, #1)"	Sophie McKenzie	4.12	3519	1327927455s/2149388	2149388.Blood_Ties

"Glitch (Glitch, #1)"	Heather Anastasiu	3.72	6755	1326131169s/10535458	10535458-glitch

"Bliss: An Anthology of Novellas  (Bliss, #1)"	Jamie Denton	4.25	12	1369680909s/17982825	17982825-bliss

Pour Connaitre La Pensee de Albert Camus	Paul Ginestier	4	3	1412319892s/17877726	17877726-pour-connaitre-la-pensee-de-albert-camus

"The Fate of the Fallen (The Song of the Tears, #1)"	Ian Irvine	3.99	767	1348232507s/1629941	1629941.The_Fate_of_the_Fallen

"Winter in Eden (West of Eden, #2)"	Harry Harrison	3.82	1227	1174702522s/432162	432162.Winter_in_Eden

"Divided in Death (In Death, #18)"	J.D. Robb	4.31	17184	1389938707s/129523	129523.Divided_in_Death

"Too Consumed (Consumed, #2)"	Skyla Madi	4.25	6317	1381134707s/18482979	18482979-too-consumed

"Dearest Clementine (Dearest, #1)"	Lex Martin	4.15	8214	1401187496s/22351498	22351498-dearest-clementine

"Falling (Fading, #3)"	E.K. Blair	4.35	3350	1384749454s/17874546	17874546-falling

"The Quest for Paradise: The Return to the Kingdom of Fantasy (Geronimo Stilton) (The Kingdom of Fantasy, #2)"	Geronimo Stilton	4.32	1794	1328838180s/7980104	7980104-the-quest-for-paradise

"Virtual Light (Bridge, #1)"	William Gibson	3.83	16758	1409238094s/22326	22326.Virtual_Light

"Dreaming Awake (Falling Under, #2)"	Gwen Hayes	3.97	4569	1322761482s/10640020	10640020-dreaming-awake

"Anne of Windy Poplars (Anne of Green Gables, #4)"	L.M. Montgomery	4	41367	1348613064s/65840	65840.Anne_of_Windy_Poplars

"Monster in My Closet (Monster Haven, #1)"	R.L. Naquin	3.9	1415	1338144257s/14624355	14624355-monster-in-my-closet

"Sekaiichi Hatsukoi: A Boys Love Story, Volume 2"	Shungiku Nakamura	4.49	924	1328960001s/9661208	9661208-sekaiichi-hatsukoi

Oftalmologjia	Kelmend Spahiu	5	2	0	23612396-oftalmologjia

Call the Midwife	Jennifer Worth	4.16	32191	1460737466s/21288872	21288872-call-the-midwife

"Rise of the Black Hand: The Case Files of Thomas Morelli (The Black Hand, #1)"	C.J. Fella	3.95	19	1396401591s/21541107	21541107-rise-of-the-black-hand

"Circle of Five (Pha Yul, #1)"	Jan Raymond	4.28	228	1392257498s/20801439	20801439-circle-of-five

"Regularly Scheduled Life (Ohio Books, #1)"	K.A. Mitchell	3.97	2102	1365986711s/5820384	5820384-regularly-scheduled-life

"A Night Too Dark (Kate Shugak, #17)"	Dana Stabenow	4.12	2131	1440721432s/6752589	6752589-a-night-too-dark

"Eye of the Storm (Sean Dillon, #1)"	Jack Higgins	3.94	10139	1390941227s/337623	337623.Eye_of_the_Storm

"Exotica (The Nightshade Cases, #2)"	Patti Larsen	4.65	23	1403538427s/22570515	22570515-exotica

"Kissing Annabel: Love, Ghosts, and Facial Hair; A Place Like This"	Steven Herrick	3.33	396	1403347282s/4465766	4465766-kissing-annabel

"Aunt Dimity Takes a Holiday (An Aunt Dimity Mystery, #8)"	Nancy Atherton	3.96	2151	1388939043s/511258	511258.Aunt_Dimity_Takes_a_Holiday

"Body and Soul (PsyCop, #3)"	Jordan Castillo Price	4.22	3143	1406571534s/6978605	6978605-body-and-soul

"Arthur (The Pendragon Cycle, #3)"	Stephen R. Lawhead	3.99	7222	1175633678s/539428	539428.Arthur

"Let's Face It: 90 Years of Living, Loving, and Learning"	Kirk Douglas	3.67	119	1410765455s/411746	411746.Let_s_Face_It

"La reina de los cuatro nombres: Olimpia, madre de Alejandro Magno"	Juan Carlos Chirinos	5	1	1317382454s/1667836	1667836.La_reina_de_los_cuatro_nombres

"Sebenarnya, Saya Isteri Dia !"	ZuraéAsyfar	4.26	1132	1332852896s/13562596	13562596-sebenarnya-saya-isteri-dia

Black Dagger Brotherhood: Boxed Set #1-6	J.R. Ward	4.69	7180	1388205580s/6606305	6606305-black-dagger-brotherhood

Lord of the Flies: By William Golding	Karen Malouf	3.47	312	1266451050s/14417	14417.Lord_of_the_Flies

"Endure (Need, #4)"	Carrie Jones	4.08	15088	1330073413s/9915707	9915707-endure

"The Hero and the Crown (Damar, #1)"	Robin McKinley	4.21	40606	1386642407s/77366	77366.The_Hero_and_the_Crown

"Kosher Chinese: Living, Teaching, and Eating with China's Other Billion"	Michael Levy	3.85	941	1317067359s/10283324	10283324-kosher-chinese

"Dragons of Winter Night (Dragonlance: Chronicles, #2)"	Margaret Weis	4.12	33104	1348585266s/23454	23454.Dragons_of_Winter_Night

"The Clue in the Crumbling Wall (Nancy Drew Mystery Stories, #22)"	Carolyn Keene	3.87	4605	1459458266s/862004	862004.The_Clue_in_the_Crumbling_Wall

"Here Today, Gone Tomorrow (Gifted, #3)"	Marilyn Kaye	3.87	1489	1327255029s/6505069	6505069-here-today-gone-tomorrow

"Underdog (Wolfe Brothers, #1)"	Markus Zusak	3.41	2275	1375947707s/19066	19066.Underdog

"Agatha Raisin and the Murderous Marriage (Agatha Raisin, #5)"	M.C. Beaton	3.81	4631	1386924536s/181665	181665.Agatha_Raisin_and_the_Murderous_Marriage

"Dangerous Grounds (Seattle Steam, #1)"	Shelli Stevens	3.73	2000	1328746255s/3216767	3216767-dangerous-grounds

"Perfect Princess (The Princess Diaries, #10.5)"	Meg Cabot	3.58	3646	1348587391s/93742	93742.Perfect_Princess

"Madhouse (Cal Leandros, #3)"	Rob Thurman	4.07	4722	1421488481s/1421978	1421978.Madhouse

Small Is Beautiful: Economics as if People Mattered	Ernst F. Schumacher	4.13	3253	1387751265s/1117634	1117634.Small_Is_Beautiful

"Love Is Mortal (Valerie Dearborn, #3)"	Caroline Hanson	3.87	1814	1335304993s/13615853	13615853-love-is-mortal

"A Kingdom's Cost (The Douglas Trilogy, #1)"	J.R. Tomlin	3.78	372	1337007136s/12021796	12021796-a-kingdom-s-cost

"The Compact Edition of the Oxford English Dictionary, 2 Vols w/Reading Glass"	Herbert Coleridge	4.7	185	1209136480s/441499	441499.The_Compact_Edition_of_the_Oxford_English_Dictionary_2_Vols_w_Reading_Glass

"Talleyrand. Droga ""Mefistofelesa"""	Waldemar í´ä‰åí‚Œysiak	4.3	33	1314371886s/12051442	12051442-talleyrand-droga-mefistofelesa

"Memory Betrayal (Memory Betrayal, #1)"	Deborah Ann	3.56	36	1381523062s/18662420	18662420-memory-betrayal

"Julie of the Wolves (Julie of the Wolves, #1)"	Jean Craighead George	3.77	43753	1388349798s/386286	386286.Julie_of_the_Wolves

"Forgive My Fins (Fins, #1)"	Tera Lynn Childs	3.86	15215	1251753267s/6710476	6710476-forgive-my-fins

"Ghost Country (Travis Chase, #2)"	Patrick  Lee	4.1	3511	1393478102s/8479092	8479092-ghost-country

"Bring Up the Bodies (Thomas Cromwell, #2)"	Hilary Mantel	4.25	44590	1330649655s/13507212	13507212-bring-up-the-bodies

"Bloody Jack: Being an Account of the Curious Adventures of Mary ""Jacky"" Faber, Ship's Boy (Bloody Jack, #1)"	L.A. Meyer	4.11	17983	1392868382s/295649	295649.Bloody_Jack

"Survival (Alpha Force, #1)"	Chris Ryan	3.97	1098	1433553455s/984133	984133.Survival

"Five Have Plenty of Fun (Famous Five, #14)"	Enid Blyton	3.9	4244	1348504122s/557228	557228.Five_Have_Plenty_of_Fun

"The Hidden Child (Patrik Hedstrí´íéí‚ém, #5)"	Camilla Lí´íí‚éckberg	3.91	10032	1349028349s/10868182	10868182-the-hidden-child

"The Gods of Riverworld (Riverworld, #5)"	Philip José Farmer	3.58	2701	1388810069s/370897	370897.The_Gods_of_Riverworld

"Without Due Process (J.P. Beaumont, #10)"	J.A. Jance	4.04	1996	1341268424s/462981	462981.Without_Due_Process

"The Devil Inside (Cain Casey, #1)"	Ali Vali	4.2	878	1364146902s/22600	22600.The_Devil_Inside

"The Awakening (The Vampire Diaries, #1)"	L.J. Smith	3.42	46665	1266542802s/395922	395922.The_Awakening

"Half Wild (The Half Bad Trilogy, #2)"	Sally  Green	4.04	7868	1413889802s/20814989	20814989-half-wild

"Duncan (Vampires in America, #5)"	D.B. Reynolds	4.26	2827	1317066516s/12729465	12729465-duncan

Finding Hope	E.M. Leya	4.75	4	1340333800s/15701635	15701635-finding-hope

"Princess on the Brink (The Princess Diaries, #8)"	Meg Cabot	3.7	17577	1441944648s/85989	85989.Princess_on_the_Brink

"Truth or Beard (Winston Brothers, #1)"	Penny Reid	4.09	6812	1412610304s/23314731	23314731-truth-or-beard

"Wild Rain (Leopard People, #2)"	Christine Feehan	4.17	9353	1269221140s/490196	490196.Wild_Rain

"True Confessions of Adrian Albert Mole (Adrian Mole, #3)"	Sue Townsend	3.59	3257	1347430704s/76314	76314.True_Confessions_of_Adrian_Albert_Mole

Up in the Air	Walter Kirn	2.85	3875	1388972789s/30680	30680.Up_in_the_Air

"Time Stood Still (Volkov Bratva, #3.5)"	London Miller	4.24	532	1409578820s/18754561	18754561-time-stood-still

"A Princess of Mars (Barsoom, #1)"	Edgar Rice Burroughs	3.79	38155	1332272118s/40395	40395.A_Princess_of_Mars

"Jovah's Angel (Samaria, #2)"	Sharon Shinn	3.93	4328	1388203581s/97965	97965.Jovah_s_Angel

"The Firebird (Slains, #2)"	Susanna Kearsley	4.08	15362	1356384280s/15730340	15730340-the-firebird

"Clan Daughter (Queen of the Orcs, #2)"	Morgan Howell	3.8	1060	1320498200s/1778691	1778691.Clan_Daughter

"xxxHolic, Vol. 6  (xxxHOLiC, #6)"	CLAMP	4.32	1918	1386924093s/228066	228066.xxxHolic_Vol_6

"Unleashed (Mikah, #2)"	Tiffany Berry	4.06	17	1346924098s/15992536	15992536-unleashed
