Battleaxe (The Axis Trilogy, #1)	Sara Douglass	3.92	13323	1329523537s/232047	232047.Battleaxe	674
The Foxhole Court (All for the Game, #1)	Nora Sakavic	4.1	3389	1384996161s/18874651	18874651-the-foxhole-court	230
Satan's Stone (Demon Kissed, #4)	H.M. Ward	4.17	1029	1337974252s/12560661	12560661-satan-s-stone	268
A Dozen Black Roses (Sonja Blue, #4)	Nancy A. Collins	3.91	812	1391133049s/298419	298419.A_Dozen_Black_Roses	276
Have Wheels, Will Travel (The Amazing Days of Abby Hayes, #4)	Anne Mazer	3.96	880	1348920347s/24308	24308.Have_Wheels_Will_Travel	144
Valley of the Shadow (Sister Fidelma, #6)	Peter Tremayne	4.03	769	1314990563s/1525161	1525161.Valley_of_the_Shadow	320
People of the Sea (North America's Forgotten Past, #5)	W. Michael Gear	4.16	2025	1412548021s/438468	438468.People_of_the_Sea	560
Kiss and Spell (Enchanted, Inc., #7)	Shanna Swendson	4.02	1429	1368809973s/17562510	17562510-kiss-and-spell	284
Pale Horse, Pale Rider	Katherine Anne Porter	3.99	1407	1390387162s/672222	672222.Pale_Horse_Pale_Rider	208
Hearts at Stake (The Drake Chronicles, #1)	Alyxandra Harvey	3.99	15342	1340849993s/6708137	6708137-hearts-at-stake	248
Because I Remember Terror, Father, I Remember You	Sue William Silverman	4.03	566	1388778158s/35335	35335.Because_I_Remember_Terror_Father_I_Remember_You	288
The Red Pyramid (Kane Chronicles, #1)	Rick Riordan	4.05	217712	1366227978s/7090447	7090447-the-red-pyramid	516
Quicksilver (Hungry Moon, #1)	Claudy Conn	3.71	734	1353785893s/16168599	16168599-quicksilver	270
A Cottage by the Sea	Carole Matthews	4.09	1742	1355597589s/16122560	16122560-a-cottage-by-the-sea	448
Lover Revealed (Black Dagger Brotherhood, #4)	J.R. Ward	4.31	97893	1389646548s/42898	42898.Lover_Revealed	455
Queens of Tristaine (Tristaine, #4)	Cate Culpepper	4.15	110	1370731273s/1069114	1069114.Queens_of_Tristaine	240
Golden Daughter (Tales of Goldstone Wood, #7)	Anne Elisabeth Stengl	4.56	193	1393217274s/20894732	20894732-golden-daughter	570
Afterburn (Jax & Gia, #1)	Sylvia Day	3.98	17712	1369326801s/17607848	17607848-afterburn	99
The Thirteen Hallows (Thirteen Hallows, #1)	Michael Scott	3.36	2170	1317793857s/10740844	10740844-the-thirteen-hallows	349
Harmony's Way (Breeds, #8)	Lora Leigh	4.13	8756	1286762904s/168323	168323.Harmony_s_Way	312
Angel in Chains (The Fallen, #3)	Cynthia Eden	4.13	1139	1331243614s/13517402	13517402-angel-in-chains	352
Deadly Decisions (Temperance Brennan, #3)	Kathy Reichs	3.92	21813	1452313887s/128754	128754.Deadly_Decisions	368
Magician (The Riftwar Saga, #1-2)	Raymond E. Feist	4.32	41754	1446400969s/43916	43916.Magician	681
An Imperfect Circle (Contradictions, #1)	R.J. Sable	4.14	117	1387658260s/19162261	19162261-an-imperfect-circle	320
Below the Root (Green Sky, #1)	Zilpha Keatley Snyder	4.1	713	1347316817s/127122	127122.Below_the_Root	231
Seitsem�_���_̩�_��_̩n nimen tytt�_���_̩�_��_̩: pakoon Pohjois-Koreasta	Hyeonseo Lee	4.41	2898	1443896758s/26859245	26859245-seitsem-n-nimen-tytt	362
The Treatment (The Program, #2)	Suzanne Young	4.05	9453	1384903497s/17948607	17948607-the-treatment	344
Kidnapping Casey (Zorn Warriors, #2)	Laurann Dohner	3.87	5566	1267482265s/7801690	7801690-kidnapping-casey	130
The Accidental Werewolf (Accidentals, #1)	Dakota Cassidy	3.69	6344	1442361641s/1397889	1397889.The_Accidental_Werewolf	326
Firefly Lane (Firefly Lane, #1)	Kristin Hannah	4.03	113421	1362435448s/1472878	1472878.Firefly_Lane	479
Beastly Bones (Jackaby, #2)	William   Ritter	3.95	2148	1425592816s/24001095	24001095-beastly-bones	304
Red Planet	Robert A. Heinlein	3.77	7072	1388595680s/50843	50843.Red_Planet	256
Bang (Visions, #2)	Lisa McMann	4.03	2620	1357147683s/17039870	17039870-bang	241
Forever, Christian	Tina Traverse	4.63	52	1355496284s/16691600	16691600-forever-christian	46
Blood Price (Vicki Nelson, #1)	Tanya Huff	3.73	7792	1348020521s/317121	317121.Blood_Price	336
Sweet Surrender (Sweet, #1)	Maya Banks	4	21021	1441407465s/1333030	1333030.Sweet_Surrender	344
How to Read a Book: The Classic Guide to Intelligent Reading	Mortimer J. Adler	3.99	8060	1310993739s/567610	567610.How_to_Read_a_Book	426
Exile's Honor (Heralds of Valdemar, #6)	Mercedes Lackey	4.16	9287	1431277977s/28725	28725.Exile_s_Honor	431
Lafcadio, the Lion Who Shot Back	Shel Silverstein	4.13	5141	1388186264s/30128	30128.Lafcadio_the_Lion_Who_Shot_Back	112
Takedown (Scot Harvath, #5)	Brad Thor	4.25	12081	1440645490s/206193	206193.Takedown	402
Between the Devil and the Deep Blue Sea (Niki Slobodian, #1)	J.L. Murray	3.71	722	1328048703s/13446443	13446443-between-the-devil-and-the-deep-blue-sea	160
Le brasier des souvenirs (Ph�_���_̩�_��_̩nix, #2)	Carina Rozenfeld	4.14	140	1363985285s/17668631	17668631-le-brasier-des-souvenirs	415
Falling In (The Surrender Trilogy, #1)	Lydia Michaels	4.13	2315	1377028013s/18362193	18362193-falling-in	337
Seasons of the Moon Series, Books 1-4: Six Moon Summer, All Hallows' Moon, Long Night Moon, and Gray Moon Rising	S.M. Reine	4.04	2467	1388366277s/20349248	20349248-seasons-of-the-moon-series-books-1-4	685
Velva Jean Learns to Drive (Velva Jean, #1)	Jennifer Niven	3.9	3301	1315356010s/6193902	6193902-velva-jean-learns-to-drive	404
Tristaine Rises (Tristaine, #3)	Cate Culpepper	4.15	122	1370731184s/1295006	1295006.Tristaine_Rises	200
The Onion Girl (Newford, #8)	Charles  de Lint	4.13	6255	1389341416s/543343	543343.The_Onion_Girl	512
Ashen Winter (Ashfall, #2)	Mike Mullin	4.06	7382	1332342080s/9867814	9867814-ashen-winter	594
Son of No One (Dark-Hunter, #24; Hellchaser, #5; Were-Hunter, #8, Lords of Avalon, #3)	Sherrilyn Kenyon	4.14	7209	1394495092s/18159196	18159196-son-of-no-one	420
Conviction (Club Destiny, #1)	Nicole Edwards	4.14	9152	1352583229s/16051778	16051778-conviction	496
Eclipse (Sweep, #12)	Cate Tiernan	4.16	6473	1389627216s/775973	775973.Eclipse	187
Love, Freedom, and Aloneness: The Koan of Relationships	Osho	4.25	1958	1312038985s/97008	97008.Love_Freedom_and_Aloneness	256
One Small Thing (One Thing, #1)	Piper Vaughn	4.07	3788	1349219980s/16061468	16061468-one-small-thing	214
Cheat the Grave (Signs of the Zodiac, #5)	Vicki Pettersson	4.04	2738	1348768926s/8076962	8076962-cheat-the-grave	368
Royal Theft (Turning Curse, #2)	A.C. Harrah	3.94	16	1399668494s/22059778	22059778-royal-theft	321
I, Partridge: We Need to Talk About Alan	Alan Partridge	4.17	4492	1327400385s/12363948	12363948-i-partridge	320
Citizens of London: The Americans who Stood with Britain in its Darkest, Finest Hour	Lynne Olson	4.19	4097	1441482430s/6947702	6947702-citizens-of-london	496
Secrets of the Dragon Sanctuary (Fablehaven, #4)	Brandon Mull	4.34	57364	1388284893s/5217282	5217282-secrets-of-the-dragon-sanctuary	535
SWOT For Writing Success - Write More, Write Better, Sell More Books (Writer's Craft Book 11)	Rayne Hall	4.86	7	1437797060s/25858060	25858060-swot-for-writing-success---write-more-write-better-sell-more-books	125
Storm Warning (Valdemar: Mage Storms #1)	Mercedes Lackey	3.98	10043	1388351320s/13990	13990.Storm_Warning	428
In Time (The Darkest Minds, #1.5)	Alexandra Bracken	4.28	7443	1372125073s/18052136	18052136-in-time	89
Forever Frost (Frost, #2)	Kailin Gow	3.91	1466	1281245910s/8627927	8627927-forever-frost	254
Prelude to Foundation (Foundation: Prequel, #1)	Isaac Asimov	3.99	36003	1335782474s/30013	30013.Prelude_to_Foundation	464
Absorbed (Devoured, #1.5)	Emily Snow	4.04	4852	1376599899s/18334281	18334281-absorbed	67
Heaven to Betsy (Betsy-Tacy, #5)	Maud Hart Lovelace	4.29	4399	1387667323s/7907	7907.Heaven_to_Betsy	368
The Last Leopard (Animal Healer, #3)	Lauren St. John	4.2	901	1400867223s/2319981	2319981.The_Last_Leopard	208
The Wizard, the Witch, and Two Girls from Jersey	Lisa Papademetriou	3.63	738	1309200545s/477078	477078.The_Wizard_the_Witch_and_Two_Girls_from_Jersey	288
The Hollow Kingdom (The Hollow Kingdom Trilogy, #1)	Clare B. Dunkle	4.1	7636	1388793034s/142776	142776.The_Hollow_Kingdom	240
The Rose Without a Thorn (Queens of England, #11)	Jean Plaidy	3.84	2401	1323274594s/159844	159844.The_Rose_Without_a_Thorn	288
Eumeralla: Secrets, Tragedy and Love	Joanna Stephen-Ward	3.81	16	1328321442s/10798691	10798691-eumeralla	352
A Beautiful Place To Die (Detective Emmanuel Cooper, #1)	Malla Nunn	3.9	1851	1235025896s/6272048	6272048-a-beautiful-place-to-die	399
Never Eat Alone: And Other Secrets to Success, One Relationship at a Time	Keith Ferrazzi	3.76	20500	1320417949s/84699	84699.Never_Eat_Alone	309
Freak of Nature (IFICS, #1)	Julia Crane	3.58	2633	1352365918s/16136176	16136176-freak-of-nature	284
13 Bullets (Laura Caxton, #1)	David Wellington	3.61	3386	1388211637s/263550	263550.13_Bullets	323
Wicked Misery (Miss Misery, #1)	Tracey   Martin	3.71	145	1410803589s/23159724	23159724-wicked-misery	306
Wicked Business (Lizzy & Diesel, #2)	Janet Evanovich	3.74	23940	1328334213s/12275680	12275680-wicked-business	299
Judgment in Death (In Death, #11)	J.D. Robb	4.31	19907	1390135645s/89160	89160.Judgment_in_Death	356
Storm Ravaged (Storm Damages, #2)	Magda Alexander	3.97	2762	1390860398s/20643434	20643434-storm-ravaged	256
Burn (Breathless, #3)	Maya Banks	4	30520	1359944814s/16033909	16033909-burn	353
Ancient Forces Collection: The Ancients/The Wiccan/The Cards (Forbidden Doors, #10-12)	Bill Myers	4.3	57	1328846428s/2056877	2056877.Ancient_Forces_Collection	326
Ghost Road Blues (Pine Deep, #1)	Jonathan Maberry	3.78	4933	1388231808s/125965	125965.Ghost_Road_Blues	472
To Green Angel Tower (Memory, Sorrow, and Thorn, #3)	Tad Williams	4.15	24144	1347824309s/28691	28691.To_Green_Angel_Tower	1083
Ring (Ring, #1)	K�_���_�̴ۡ�_��_����ji Suzuki	3.82	8979	1388494987s/38379	38379.Ring	282
Lost in Las Vegas (Carter House Girls, #5)	Melody Carlson	3.98	606	1435090133s/4641538	4641538-lost-in-las-vegas	208
Before Life Happened (Before, #1)	Isabel Curtis	3.75	40	1430167638s/25439754	25439754-before-life-happened	200
Master of Crows (Master of Crows, #1)	Grace Draven	3.93	6983	1316187731s/6811150	6811150-master-of-crows	276
Hell's Horizon (The City Trilogy, #2)	D.B. Shan	4.1	939	1336401666s/6336078	6336078-hell-s-horizon	400
Last Light (Night Owl, #2)	M. Pierce	3.95	3153	1394750572s/18744040	18744040-last-light	304
Promise of the Witch King (Forgotten Realms: The Sellswords, #2)	R.A. Salvatore	4.16	6744	1386924644s/13854	13854.Promise_of_the_Witch_King	378
Elminster: The Making of a Mage (Forgotten Realms: Elminster, #1)	Ed Greenwood	3.79	5896	1388529957s/49384	49384.Elminster	331
Dance, Gladys, Dance	Cassie Stocks	3.85	233	1373299513s/13500754	13500754-dance-gladys-dance	336
Gideon	Russell Andrews	3.77	694	1320482767s/702052	702052.Gideon	466
Bertold Brecht: "Leben des Galilei"	Bertolt Brecht	3.71	5608	1187642418s/1741026	1741026.Bertold_Brecht	48
We Are Quiet, We Are Loud: The Best Young Writers and Artists In America	David Levithan	4.08	83	1328840184s/3699512	3699512-we-are-quiet-we-are-loud	368
Riding Camp (Saddle Club, #10)	Bonnie Bryant	3.77	407	1389355203s/764225	764225.Riding_Camp	133
Strata	Terry Pratchett	3.45	7735	1328341190s/34493	34493.Strata	285
The Cabinet of Curiosities (Pendergast, #3)	Douglas Preston	4.26	28293	1169235779s/39031	39031.The_Cabinet_of_Curiosities	629
Kidnapped (David Balfour, #1)	Robert Louis Stevenson	3.77	42993	1328869457s/325128	325128.Kidnapped	288
Dragon Slippers (Dragon Slippers, #1)	Jessica Day George	4.21	19941	1316730294s/669570	669570.Dragon_Slippers	324
London Refrain (Zion Covenant, #7)	Bodie Thoene	4.32	1278	1348023134s/289763	289763.London_Refrain	282
Shattered Glass (Shattered Glass, #1)	Dani Alexander	4.14	6701	1327194818s/13420351	13420351-shattered-glass	360
The Sword of Shannara (The Original Shannara Trilogy, #1)	Terry Brooks	3.74	55299	1218672503s/15575	15575.The_Sword_of_Shannara	726
Hubener vs. Hitler: A Biography of Helmuth Hubener, Mormon Teenage Resistance Leader	Richard Lloyd Dewey	3.66	230	1347881539s/198088	198088.Hubener_vs_Hitler	594
So Sure Of Death (Liam Campbell, #2)	Dana Stabenow	4.04	1487	1389418151s/660961	660961.So_Sure_Of_Death	304
Force Of Nature (Joe Pickett, #12)	C.J. Box	4.24	5472	1327931222s/11890811	11890811-force-of-nature	385
A Thousand Acres	Jane Smiley	3.78	44797	1388197504s/41193	41193.A_Thousand_Acres	371
If Not, Winter: Fragments of Sappho	Sappho	4.34	3346	1436946290s/209833	209833.If_Not_Winter	416
A Caress of Twilight (Merry Gentry, #2)	Laurell K. Hamilton	4.04	31019	1327877187s/30240	30240.A_Caress_of_Twilight	348
New England Witch Chronicles (New England Witch Chronicles, #1)	Chelsea Luna	4.01	1042	1327949642s/12030849	12030849-new-england-witch-chronicles	358
The Renaissance (Story of Civilization, Vol 5)	Will Durant	4.2	496	1266995956s/2650002	2650002-the-renaissance	728
Congratulations, by the way: Some Thoughts on Kindness	George Saunders	4.06	2472	1389598330s/18373291	18373291-congratulations-by-the-way	1
In the Time of Dragon Moon (Wilde Island Chronicles, #3)	Janet Lee Carey	4.05	414	1404961398s/22504696	22504696-in-the-time-of-dragon-moon	480
The Americans (Kent Family Chronicles, #8)	John Jakes	4.12	2981	1437416536s/509048	509048.The_Americans	816
Spying in High Heels (High Heels, #1)	Gemma Halliday	3.67	12725	1327885046s/204479	204479.Spying_in_High_Heels	250
Hitler, the Germans, and the Final Solution	Ian Kershaw	4.09	231	1328828145s/2313659	2313659.Hitler_the_Germans_and_the_Final_Solution	400
The Crown Conspiracy (The Riyria Revelations, part #1)	Michael J. Sullivan	4.12	10058	1313141264s/4345290	4345290-the-crown-conspiracy	296
RECollection, Vol. 1	Joseph Gordon-Levitt	4.59	64	1316560863s/12680575	12680575-recollection-vol-1	64
Five Go to Mystery Moor (Famous Five, #13)	Enid Blyton	3.91	5721	1348500568s/17483	17483.Five_Go_to_Mystery_Moor	248
Lady Carliss and the Waters of Moorue (The Knights of Arrethtrae, #4)	Chuck Black	4.51	492	1442350526s/6584545	6584545-lady-carliss-and-the-waters-of-moorue	208
Dragonspell (Deverry, #4)	Katharine Kerr	4.05	4556	1410755030s/172735	172735.Dragonspell	495
The Shattered Peace (Star Wars: Jedi Apprentice, #10)	Jude Watson	3.74	1273	1394310192s/350404	350404.The_Shattered_Peace	130
First and Only (Gaunt's Ghosts, #1)	Dan Abnett	4.22	3256	1172817695s/220741	220741.First_and_Only	320
The Secret in the Old Lace (Nancy Drew, #59)	Carolyn Keene	3.87	1858	1388939105s/696991	696991.The_Secret_in_the_Old_Lace	176
Bengal's Quest (Breeds, #30)	Lora Leigh	4.04	2127	1405725864s/22571670	22571670-bengal-s-quest	352
Zombie Fallout (Zombie Fallout, #1)	Mark Tufo	4.04	7365	1328303798s/8167001	8167001-zombie-fallout	326
Mary, Mary (Alex Cross, #11)	James Patterson	3.92	35905	1388217078s/84736	84736.Mary_Mary	448
Hyperion (Hyperion Cantos, #1)	Dan Simmons	4.19	109036	1405546838s/77566	77566.Hyperion	483
Deep Six (Dirk Pitt, #7)	Clive Cussler	3.87	12755	1440794452s/1078076	1078076.Deep_Six	432
The Abduction (Kidnapped, #1)	Gordon Korman	4	2727	1388412556s/24048	24048.The_Abduction	144
Never Never (Never Never, #1)	Colleen Hoover	4.17	43470	1428934147s/24378015	24378015-never-never	159
Muddle Earth (Muddle Earth, #1)	Paul Stewart	3.86	1129	1320466589s/1685350	1685350.Muddle_Earth	464
Wit'ch Fire (The Banned and the Banished, #1)	James Clemens	3.89	4889	1403170899s/872109	872109.Wit_ch_Fire	448
Ripped (Real, #5)	Katy Evans	4.18	8361	1417548161s/18697821	18697821-ripped	337
Kissed by an Angel (Kissed by an Angel, #1-3)	Elizabeth Chandler	4.08	23055	1280842825s/6395291	6395291-kissed-by-an-angel	698
Murder of Crows (The Others, #2)	Anne Bishop	4.33	17330	1371752568s/17563080	17563080-murder-of-crows	369
Secret Vampire (Night World, #1)	L.J. Smith	3.74	10462	1218045708s/395873	395873.Secret_Vampire	242
Eye of the Storm (Sean Dillon, #1)	Jack Higgins	3.94	10139	1390941227s/337623	337623.Eye_of_the_Storm	352
Hellboy, Vol. 4: The Right Hand of Doom (Hellboy, #4)	Mike Mignola	4.32	7642	1403198288s/102460	102460.Hellboy_Vol_4	144
Sprinkle with Murder (Cupcake Bakery Mystery, #1)	Jenn McKinlay	3.9	4462	1440973247s/6633516	6633516-sprinkle-with-murder	222
Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein	Jean Sasson	3.98	3397	1442560884s/6851	6851.Mayada_Daughter_of_Iraq	368
Sabrina (Big Sky Dreams, #2)	Lori Wick	3.98	1880	1431457308s/1547375	1547375.Sabrina	302
Nikolai (Her Russian Protector, #4)	Roxie Rivera	4.27	4559	1365008282s/17728721	17728721-nikolai	260
The Immortal Rules (Blood of Eden, #1)	Julie Kagawa	4.11	50258	1323357921s/10215349	10215349-the-immortal-rules	485
The Secrets of Midwives	Sally Hepworth	3.71	5057	1415428842s/21853678	21853678-the-secrets-of-midwives	320
Archon (The Books of Raziel, #1)	Sabrina Benulis	3.11	834	1326132540s/12139342	12139342-archon	385
Grim (Tornians, #1)	M.K. Eidem	4.16	5012	1378935899s/18468256	18468256-grim	438
Dash & Lily's Book of Dares (Dash & Lily, #1)	Rachel Cohn	3.84	56578	1327874609s/7741325	7741325-dash-lily-s-book-of-dares	260
The Waiting (Lancaster County Secrets, #2)	Suzanne Woods Fisher	4.32	1959	1348067695s/7993902	7993902-the-waiting	311
City of Ghosts (Downside Ghosts, #3)	Stacia Kane	4.24	7508	1327897476s/7352840	7352840-city-of-ghosts	408
Armageddon (Daniel X, #5)	James Patterson	4	1271	1351082639s/13380664	13380664-armageddon	352
Carpe Jugulum (Discworld, #23; Witches #6)	Terry Pratchett	4.1	36663	1388895900s/34541	34541.Carpe_Jugulum	304
Gastien: Circle of Destiny (The Gastien Series, #5)	Caddy Rowland	4.25	20	1366315816s/17829939	17829939-gastien	408
La cantatrice chauve, suivi de La le�_���_̩�_��_̩on	Eug�_���_�_��_��̍ne Ionesco	3.91	4695	1341447674s/27737	27737.La_cantatrice_chauve_suivi_de_La_le_on	190
Eastern Approaches	Fitzroy MacLean	4.4	589	1356448161s/327742	327742.Eastern_Approaches	576
Soul Bound (Blood Coven Vampire, #7)	Mari Mancusi	4.2	1105	1331687012s/10508192	10508192-soul-bound	256
Falling In Love With Her Husband	Ruth Ann Nordin	3.87	665	1335423925s/7255730	7255730-falling-in-love-with-her-husband	286
Whatever Happened to the Hall of Fame? Baseball, Cooperstown, and the Politics of Glory	Bill James	4.08	767	1347436183s/141859	141859.Whatever_Happened_to_the_Hall_of_Fame_Baseball_Cooperstown_and_the_Politics_of_Glory	464
New Horizons	Dan Carr	3.86	7	1454082345s/28800321	28800321-new-horizons	240
Eternity Embraced (Demonica, #3.5)	Larissa Ione	4.03	4848	1327896087s/10283764	10283764-eternity-embraced	44
Carrots (Shelby Nichols, #1)	Colleen Helme	3.73	2844	1410161427s/10639954	10639954-carrots	286
Zero Hour (H.I.V.E, #6)	Mark Walden	4.34	2527	1327888987s/8431746	8431746-zero-hour	286
Golden Buddha (The Oregon Files, #1)	Clive Cussler	3.86	7860	1338482352s/41703	41703.Golden_Buddha	527
Secret Horse (Saddle Club, #86)	Bonnie Bryant	3.67	111	1177612014s/718862	718862.Secret_Horse	160
Rough, Raw, and Ready (Rough Riders, #5)	Lorelei James	4.23	9577	1365987347s/5041279	5041279-rough-raw-and-ready	340
Tick Tock (Michael Bennett, #4)	James Patterson	4.01	17904	1293807879s/8437913	8437913-tick-tock	448
Night Runner (Night Runner, #1)	Max  Turner	3.52	1526	1311984011s/6514476	6514476-night-runner	261
Mr. Klutz Is Nuts! (My Weird School, #2)	Dan Gutman	4.09	2282	1331159065s/558736	558736.Mr_Klutz_Is_Nuts_	112
Gute Nacht, Frau Holle	Marie H. Berger	4.6	10	1380023999s/18583178	18583178-gute-nacht-frau-holle	326
Surviving The Cuts, And Other Disasters	Korban Blake	5	4	1364415557s/17697619	17697619-surviving-the-cuts-and-other-disasters	128
The Devil Knows You're Dead (Matthew Scudder, #11)	Lawrence Block	3.99	1754	1348691682s/162920	162920.The_Devil_Knows_You_re_Dead	338
F�_���_̩�_��_̩r dig n�_���_̩�_��_̩ra (Crossfire, #3)	Sylvia Day	4.18	143532	1369896292s/17998791	17998791-f-r-dig-n-ra	330
Let's Roll!: Ordinary People, Extraordinary Courage	Lisa Beamer	4.09	4809	1406508220s/232631	232631.Let_s_Roll_	352
The Warrior's Wife (The Warrior, #1)	Denise Domning	3.69	685	1333568383s/13254048	13254048-the-warrior-s-wife	234
Mistress V (The Orcus Games Trilogy, #2)	Louise Herman	5	3	1360352746s/17341790	17341790-mistress-v	80
The Dirt Eaters (The Longlight Legacy, #1)	Dennis Foon	3.86	350	1348785608s/833565	833565.The_Dirt_Eaters	320
The Dalemark Quartet (The Dalemark Quartet, #1-4)	Diana Wynne Jones	4.2	507	1397960231s/47601	47601.The_Dalemark_Quartet	785
Born at Midnight (Shadow Falls, #1)	C.C. Hunter	4.14	63383	1438561542s/8705784	8705784-born-at-midnight	398
Seeing	Jos̩ Saramago	3.73	10058	1442258675s/47667	47667.Seeing	307
Ramses: The Son of Light  (Ramses, #1)	Christian Jacq	3.85	5544	1404273485s/56341	56341.Ramses	384
Hold Still	Nina LaCour	3.99	16002	1394240099s/6373717	6373717-hold-still	230
The Fury / Dark Reunion (The Vampire Diaries, #3-4)	L.J. Smith	3.74	52500	1347454337s/1895792	1895792.The_Fury_Dark_Reunion	520
Refugees (The Remaining, #3)	D.J. Molles	4.29	5066	1385355021s/18774034	18774034-refugees	350
The Hunters (The Hunters, #1)	Chris Kuzneski	3.85	1262	1355742865s/16152988	16152988-the-hunters	480
Crazy for God: How I Grew Up as One of the Elect, Helped Found the Religious Right, and Lived to Take All (or Almost All) of It Back	Frank Schaeffer	3.63	1594	1266682554s/958805	958805.Crazy_for_God	448
H̩l�_���_̩�_��_��̍ne de Champlain - Manchon et dentelles (H̩l�_���_̩�_��_��̍ne de Champlain, #1)	Nicole Fyfe-Martel	3.97	92	1334625039s/2487131	2487131.H_l_ne_de_Champlain_Manchon_et_dentelles	698
Hell's Corner (Camel Club, #5)	David Baldacci	4.08	20084	1330171863s/8045080	8045080-hell-s-corner	448
Berserk, Vol. 6	Kentaro Miura	4.54	1788	1403199873s/248884	248884.Berserk_Vol_6	223
Black Heart (Vampirates, #4)	Justin Somper	4.17	2456	1344267252s/1721146	1721146.Black_Heart	504
Yotsuba&!, Vol. 04 (Yotsuba&! #4)	Kiyohiko Azuma	4.55	2709	1191269413s/750692	750692.Yotsuba_Vol_04	192
Out of the Silent Planet / Perelandra / That Hideous Strength (Space Trilogy, #1-3)	C.S. Lewis	4.09	6597	1386924691s/30628	30628.Out_of_the_Silent_Planet_Perelandra_That_Hideous_Strength	0
Chiefs (Will Lee, #1)	Stuart Woods	4.18	3622	1389215490s/2529491	2529491.Chiefs	432
Black Dawn (Night World, #8)	L.J. Smith	4.11	3595	1349789724s/395850	395850.Black_Dawn	227
Ross Poldark (Poldark, #1)	Winston Graham	4.11	7011	1360785361s/194618	194618.Ross_Poldark	368
O Assassino Ingl�_���_̩�_��_��̩s (Gabriel Allon, #2)	Daniel Silva	4.11	16694	1320373218s/6342372	6342372-o-assassino-ingl-s	346
Ignite (Defy, #2)	Sara B. Larson	3.98	5600	1401974271s/17928184	17928184-ignite	304
The Raven Prince (Princes Trilogy, #1)	Elizabeth Hoyt	3.99	12842	1461447638s/28863	28863.The_Raven_Prince	392
A Cavern of Black Ice (Sword of Shadows, #1)	J.V. Jones	3.84	7224	1390143730s/24249	24249.A_Cavern_of_Black_Ice	769
Mary Bunyan	Sallie, Rochester Ford	3.5	2	1347497316s/3151277	3151277-mary-bunyan	312
Cowboy Casanova (Rough Riders, #12)	Lorelei James	4.29	6190	1328325534s/13072125	13072125-cowboy-casanova	320
The Power of One (Forever, #2)	Eve Newton	4.5	184	1412880088s/18206596	18206596-the-power-of-one	176
Stalk Me (The Keatyn Chronicles, #1)	Jillian Dodd	3.97	10014	1348164572s/13557124	13557124-stalk-me	327
Il talismano del potere (Le Cronache del Mondo Emerso, #3)	Licia Troisi	3.96	2256	1215686355s/3704125	3704125-il-talismano-del-potere	528
A Beautiful Wedding (Beautiful, #2.5)	Jamie McGuire	4.09	41819	1384555141s/18528454	18528454-a-beautiful-wedding	146
Fire Country (The Country Saga, #1)	David Estes	4.09	1537	1358390068s/16160701	16160701-fire-country	398
Deceit (Stellar Series, #1)	Rebecca  Clark	4.17	12	1446571202s/27421153	27421153-deceit	170
The Bird in the Tree (Eliots of Damerosehay, #1)	Elizabeth Goudge	4.16	598	1321480246s/855903	855903.The_Bird_in_the_Tree	286
Burnt Offerings (Anita Blake, Vampire Hunter, #7)	Laurell K. Hamilton	4.06	52285	1289528358s/30242	30242.Burnt_Offerings	392
Valeria al desnudo (Valeria, #4)	El�_���_�_��_̩sabet Benavent	4.16	1135	1379945894s/18530194	18530194-valeria-al-desnudo	450
20,000 Leagues Under the Sea	Emily Hutchinson	3.84	1717	1348918430s/2896522	2896522-20-000-leagues-under-the-sea	79
Luv Ya Bunches (Flower Power, #1)	Lauren Myracle	4.05	3948	1328812898s/6439641	6439641-luv-ya-bunches	338
Coyote Waits (Leaphorn & Chee, #10)	Tony Hillerman	4.04	6528	1313331182s/48119	48119.Coyote_Waits	352
Simon Bloom, The Gravity Keeper (Simon Bloom, #1)	Michael Reisman	3.94	974	1348987901s/1879966	1879966.Simon_Bloom_The_Gravity_Keeper	304
Murder at the Vicarage (Miss Marple, #1)	Agatha Christie	4.01	83953	1388386575s/16331	16331.Murder_at_the_Vicarage	288
Shadowrealm (Forgotten Realms: The Twilight War, #3)	Paul S. Kemp	4.38	1247	1388210315s/2729396	2729396-shadowrealm	352
Foundation's Edge (Foundation, #4)	Isaac Asimov	4.05	43586	1442311409s/76683	76683.Foundation_s_Edge	450
Iniquity (The Premonition, #5)	Amy A. Bartol	4.39	3059	1444284030s/15847757	15847757-iniquity	366
Aunt Dimity: Detective (An Aunt Dimity Mystery, #7)	Nancy Atherton	3.96	2074	1327897490s/511257	511257.Aunt_Dimity	230
Mrs. Jeffries Takes the Stage (Mrs. Jeffries, #10)	Emily Brightwell	3.97	259	1315083630s/1011839	1011839.Mrs_Jeffries_Takes_the_Stage	240
Foundation (Valdemar: Collegium Chronicles, #1)	Mercedes Lackey	3.97	8289	1348767800s/463421	463421.Foundation	340
Rebel's Quest (Supreme Constellations, #2)	Gun Brooke	4.11	214	1359221950s/215816	215816.Rebel_s_Quest	312
Living with the Dead (Otherworld, #9)	Kelley Armstrong	4.01	14588	1388365755s/2813124	2813124-living-with-the-dead	372
The Departed (MacKinnon Curse, #3)	J.A. Templeton	4.23	1979	1331842534s/13500402	13500402-the-departed	210
